# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-01 08:42:42 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02398000 CHATTOOGA RIVER AT SUMMERVILLE, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02398000
#            TS   parameter     statistic     Description
#         37947       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	37947_00060_00003	37947_00060_00003_cd
USGS	02398000	1961-07-20	391	A
USGS	02398000	1961-07-21	230	A
USGS	02398000	1961-07-22	198	A
USGS	02398000	1961-07-23	186	A
USGS	02398000	1961-07-24	192	A
USGS	02398000	1961-07-25	176	A
USGS	02398000	1961-07-26	166	A
USGS	02398000	1961-07-27	157	A
USGS	02398000	1961-07-28	151	A
USGS	02398000	1961-07-29	146	A
USGS	02398000	1961-07-30	142	A
USGS	02398000	1961-07-31	138	A
USGS	02398000	1961-08-01	134	A
USGS	02398000	1961-08-02	134	A
USGS	02398000	1961-08-03	136	A
USGS	02398000	1961-08-04	189	A
USGS	02398000	1961-08-05	138	A
USGS	02398000	1961-08-06	142	A
USGS	02398000	1961-08-07	163	A
USGS	02398000	1961-08-08	170	A
USGS	02398000	1961-08-09	164	A
USGS	02398000	1961-08-10	144	A
USGS	02398000	1961-08-11	142	A
USGS	02398000	1961-08-12	133	A
USGS	02398000	1961-08-13	128	A
USGS	02398000	1961-08-14	126	A
USGS	02398000	1961-08-15	124	A
USGS	02398000	1961-08-16	126	A
USGS	02398000	1961-08-17	121	A
USGS	02398000	1961-08-18	118	A
USGS	02398000	1961-08-19	116	A
USGS	02398000	1961-08-20	112	A
USGS	02398000	1961-08-21	114	A
USGS	02398000	1961-08-22	114	A
USGS	02398000	1961-08-23	112	A
USGS	02398000	1961-08-24	110	A
USGS	02398000	1961-08-25	110	A
USGS	02398000	1961-08-26	108	A
USGS	02398000	1961-08-27	106	A
USGS	02398000	1961-08-28	106	A
USGS	02398000	1961-08-29	104	A
USGS	02398000	1961-08-30	103	A
USGS	02398000	1961-08-31	112	A
USGS	02398000	1961-09-01	122	A
USGS	02398000	1961-09-02	128	A
USGS	02398000	1961-09-03	134	A
USGS	02398000	1961-09-04	109	A
USGS	02398000	1961-09-05	103	A
USGS	02398000	1961-09-06	100	A
USGS	02398000	1961-09-07	116	A
USGS	02398000	1961-09-08	103	A
USGS	02398000	1961-09-09	96.0	A
USGS	02398000	1961-09-10	93.0	A
USGS	02398000	1961-09-11	93.0	A
USGS	02398000	1961-09-12	92.0	A
USGS	02398000	1961-09-13	90.0	A
USGS	02398000	1961-09-14	89.0	A
USGS	02398000	1961-09-15	89.0	A
USGS	02398000	1961-09-16	87.0	A
USGS	02398000	1961-09-17	85.0	A
USGS	02398000	1961-09-18	85.0	A
USGS	02398000	1961-09-19	87.0	A
USGS	02398000	1961-09-20	88.0	A
USGS	02398000	1961-09-21	88.0	A
USGS	02398000	1961-09-22	87.0	A
USGS	02398000	1961-09-23	85.0	A
USGS	02398000	1961-09-24	84.0	A
USGS	02398000	1961-09-25	83.0	A
USGS	02398000	1961-09-26	79.0	A
USGS	02398000	1961-09-27	80.0	A
USGS	02398000	1961-09-28	77.0	A
USGS	02398000	1961-09-29	72.0	A
USGS	02398000	1961-09-30	76.0	A
USGS	02398000	1961-10-01	76.0	A
USGS	02398000	1961-10-02	77.0	A
USGS	02398000	1961-10-03	105	A
USGS	02398000	1961-10-04	113	A
USGS	02398000	1961-10-05	89.0	A
USGS	02398000	1961-10-06	84.0	A
USGS	02398000	1961-10-07	83.0	A
USGS	02398000	1961-10-08	78.0	A
USGS	02398000	1961-10-09	86.0	A
USGS	02398000	1961-10-10	89.0	A
USGS	02398000	1961-10-11	88.0	A
USGS	02398000	1961-10-12	86.0	A
USGS	02398000	1961-10-13	80.0	A
USGS	02398000	1961-10-14	77.0	A
USGS	02398000	1961-10-15	74.0	A
USGS	02398000	1961-10-16	75.0	A
USGS	02398000	1961-10-17	76.0	A
USGS	02398000	1961-10-18	76.0	A
USGS	02398000	1961-10-19	78.0	A
USGS	02398000	1961-10-20	77.0	A
USGS	02398000	1961-10-21	77.0	A
USGS	02398000	1961-10-22	76.0	A
USGS	02398000	1961-10-23	75.0	A
USGS	02398000	1961-10-24	76.0	A
USGS	02398000	1961-10-25	75.0	A
USGS	02398000	1961-10-26	74.0	A
USGS	02398000	1961-10-27	74.0	A
USGS	02398000	1961-10-28	74.0	A
USGS	02398000	1961-10-29	74.0	A
USGS	02398000	1961-10-30	75.0	A
USGS	02398000	1961-10-31	74.0	A
USGS	02398000	1961-11-01	74.0	A
USGS	02398000	1961-11-02	73.0	A
USGS	02398000	1961-11-03	74.0	A
USGS	02398000	1961-11-04	78.0	A
USGS	02398000	1961-11-05	83.0	A
USGS	02398000	1961-11-06	81.0	A
USGS	02398000	1961-11-07	77.0	A
USGS	02398000	1961-11-08	76.0	A
USGS	02398000	1961-11-09	74.0	A
USGS	02398000	1961-11-10	74.0	A
USGS	02398000	1961-11-11	75.0	A
USGS	02398000	1961-11-12	75.0	A
USGS	02398000	1961-11-13	76.0	A
USGS	02398000	1961-11-14	83.0	A
USGS	02398000	1961-11-15	84.0	A
USGS	02398000	1961-11-16	194	A
USGS	02398000	1961-11-17	146	A
USGS	02398000	1961-11-18	103	A
USGS	02398000	1961-11-19	92.0	A
USGS	02398000	1961-11-20	88.0	A
USGS	02398000	1961-11-21	86.0	A
USGS	02398000	1961-11-22	83.0	A
USGS	02398000	1961-11-23	109	A
USGS	02398000	1961-11-24	175	A
USGS	02398000	1961-11-25	129	A
USGS	02398000	1961-11-26	112	A
USGS	02398000	1961-11-27	105	A
USGS	02398000	1961-11-28	101	A
USGS	02398000	1961-11-29	96.0	A
USGS	02398000	1961-11-30	94.0	A
USGS	02398000	1961-12-01	92.0	A
USGS	02398000	1961-12-02	91.0	A
USGS	02398000	1961-12-03	89.0	A
USGS	02398000	1961-12-04	89.0	A
USGS	02398000	1961-12-05	91.0	A
USGS	02398000	1961-12-06	92.0	A
USGS	02398000	1961-12-07	91.0	A
USGS	02398000	1961-12-08	88.0	A
USGS	02398000	1961-12-09	88.0	A
USGS	02398000	1961-12-10	322	A
USGS	02398000	1961-12-11	724	A
USGS	02398000	1961-12-12	6000	A
USGS	02398000	1961-12-13	4840	A
USGS	02398000	1961-12-14	1290	A
USGS	02398000	1961-12-15	780	A
USGS	02398000	1961-12-16	756	A
USGS	02398000	1961-12-17	1970	A
USGS	02398000	1961-12-18	7480	A
USGS	02398000	1961-12-19	4320	A
USGS	02398000	1961-12-20	1320	A
USGS	02398000	1961-12-21	876	A
USGS	02398000	1961-12-22	708	A
USGS	02398000	1961-12-23	612	A
USGS	02398000	1961-12-24	518	A
USGS	02398000	1961-12-25	441	A
USGS	02398000	1961-12-26	390	A
USGS	02398000	1961-12-27	390	A
USGS	02398000	1961-12-28	485	A
USGS	02398000	1961-12-29	400	A
USGS	02398000	1961-12-30	360	A
USGS	02398000	1961-12-31	340	A
USGS	02398000	1962-01-01	370	A
USGS	02398000	1962-01-02	410	A
USGS	02398000	1962-01-03	370	A
USGS	02398000	1962-01-04	350	A
USGS	02398000	1962-01-05	340	A
USGS	02398000	1962-01-06	1120	A
USGS	02398000	1962-01-07	1190	A
USGS	02398000	1962-01-08	780	A
USGS	02398000	1962-01-09	612	A
USGS	02398000	1962-01-10	507	A
USGS	02398000	1962-01-11	430	A
USGS	02398000	1962-01-12	390	A
USGS	02398000	1962-01-13	360	A
USGS	02398000	1962-01-14	330	A
USGS	02398000	1962-01-15	380	A
USGS	02398000	1962-01-16	430	A
USGS	02398000	1962-01-17	370	A
USGS	02398000	1962-01-18	340	A
USGS	02398000	1962-01-19	420	A
USGS	02398000	1962-01-20	420	A
USGS	02398000	1962-01-21	380	A
USGS	02398000	1962-01-22	360	A
USGS	02398000	1962-01-23	564	A
USGS	02398000	1962-01-24	660	A
USGS	02398000	1962-01-25	913	A
USGS	02398000	1962-01-26	1640	A
USGS	02398000	1962-01-27	5360	A
USGS	02398000	1962-01-28	6900	A
USGS	02398000	1962-01-29	3920	A
USGS	02398000	1962-01-30	1560	A
USGS	02398000	1962-01-31	1080	A
USGS	02398000	1962-02-01	828	A
USGS	02398000	1962-02-02	708	A
USGS	02398000	1962-02-03	612	A
USGS	02398000	1962-02-04	529	A
USGS	02398000	1962-02-05	485	A
USGS	02398000	1962-02-06	441	A
USGS	02398000	1962-02-07	390	A
USGS	02398000	1962-02-08	370	A
USGS	02398000	1962-02-09	370	A
USGS	02398000	1962-02-10	340	A
USGS	02398000	1962-02-11	310	A
USGS	02398000	1962-02-12	300	A
USGS	02398000	1962-02-13	280	A
USGS	02398000	1962-02-14	270	A
USGS	02398000	1962-02-15	260	A
USGS	02398000	1962-02-16	270	A
USGS	02398000	1962-02-17	260	A
USGS	02398000	1962-02-18	250	A
USGS	02398000	1962-02-19	260	A
USGS	02398000	1962-02-20	246	A
USGS	02398000	1962-02-21	290	A
USGS	02398000	1962-02-22	1110	A
USGS	02398000	1962-02-23	1160	A
USGS	02398000	1962-02-24	1640	A
USGS	02398000	1962-02-25	1190	A
USGS	02398000	1962-02-26	1240	A
USGS	02398000	1962-02-27	900	A
USGS	02398000	1962-02-28	780	A
USGS	02398000	1962-03-01	732	A
USGS	02398000	1962-03-02	612	A
USGS	02398000	1962-03-03	529	A
USGS	02398000	1962-03-04	485	A
USGS	02398000	1962-03-05	441	A
USGS	02398000	1962-03-06	400	A
USGS	02398000	1962-03-07	360	A
USGS	02398000	1962-03-08	330	A
USGS	02398000	1962-03-09	518	A
USGS	02398000	1962-03-10	588	A
USGS	02398000	1962-03-11	1000	A
USGS	02398000	1962-03-12	852	A
USGS	02398000	1962-03-13	684	A
USGS	02398000	1962-03-14	564	A
USGS	02398000	1962-03-15	496	A
USGS	02398000	1962-03-16	441	A
USGS	02398000	1962-03-17	390	A
USGS	02398000	1962-03-18	350	A
USGS	02398000	1962-03-19	330	A
USGS	02398000	1962-03-20	320	A
USGS	02398000	1962-03-21	794	A
USGS	02398000	1962-03-22	588	A
USGS	02398000	1962-03-23	485	A
USGS	02398000	1962-03-24	430	A
USGS	02398000	1962-03-25	430	A
USGS	02398000	1962-03-26	900	A
USGS	02398000	1962-03-27	684	A
USGS	02398000	1962-03-28	564	A
USGS	02398000	1962-03-29	485	A
USGS	02398000	1962-03-30	430	A
USGS	02398000	1962-03-31	932	A
USGS	02398000	1962-04-01	1110	A
USGS	02398000	1962-04-02	732	A
USGS	02398000	1962-04-03	588	A
USGS	02398000	1962-04-04	507	A
USGS	02398000	1962-04-05	452	A
USGS	02398000	1962-04-06	612	A
USGS	02398000	1962-04-07	876	A
USGS	02398000	1962-04-08	708	A
USGS	02398000	1962-04-09	588	A
USGS	02398000	1962-04-10	496	A
USGS	02398000	1962-04-11	2220	A
USGS	02398000	1962-04-12	4780	A
USGS	02398000	1962-04-13	2680	A
USGS	02398000	1962-04-14	1370	A
USGS	02398000	1962-04-15	1130	A
USGS	02398000	1962-04-16	852	A
USGS	02398000	1962-04-17	708	A
USGS	02398000	1962-04-18	612	A
USGS	02398000	1962-04-19	540	A
USGS	02398000	1962-04-20	474	A
USGS	02398000	1962-04-21	420	A
USGS	02398000	1962-04-22	380	A
USGS	02398000	1962-04-23	360	A
USGS	02398000	1962-04-24	350	A
USGS	02398000	1962-04-25	320	A
USGS	02398000	1962-04-26	320	A
USGS	02398000	1962-04-27	290	A
USGS	02398000	1962-04-28	280	A
USGS	02398000	1962-04-29	280	A
USGS	02398000	1962-04-30	280	A
USGS	02398000	1962-05-01	248	A
USGS	02398000	1962-05-02	232	A
USGS	02398000	1962-05-03	217	A
USGS	02398000	1962-05-04	208	A
USGS	02398000	1962-05-05	203	A
USGS	02398000	1962-05-06	194	A
USGS	02398000	1962-05-07	192	A
USGS	02398000	1962-05-08	184	A
USGS	02398000	1962-05-09	180	A
USGS	02398000	1962-05-10	178	A
USGS	02398000	1962-05-11	173	A
USGS	02398000	1962-05-12	167	A
USGS	02398000	1962-05-13	160	A
USGS	02398000	1962-05-14	157	A
USGS	02398000	1962-05-15	154	A
USGS	02398000	1962-05-16	149	A
USGS	02398000	1962-05-17	144	A
USGS	02398000	1962-05-18	141	A
USGS	02398000	1962-05-19	138	A
USGS	02398000	1962-05-20	135	A
USGS	02398000	1962-05-21	132	A
USGS	02398000	1962-05-22	130	A
USGS	02398000	1962-05-23	129	A
USGS	02398000	1962-05-24	126	A
USGS	02398000	1962-05-25	123	A
USGS	02398000	1962-05-26	123	A
USGS	02398000	1962-05-27	122	A
USGS	02398000	1962-05-28	122	A
USGS	02398000	1962-05-29	129	A
USGS	02398000	1962-05-30	219	A
USGS	02398000	1962-05-31	144	A
USGS	02398000	1962-06-01	138	A
USGS	02398000	1962-06-02	144	A
USGS	02398000	1962-06-03	159	A
USGS	02398000	1962-06-04	160	A
USGS	02398000	1962-06-05	186	A
USGS	02398000	1962-06-06	175	A
USGS	02398000	1962-06-07	184	A
USGS	02398000	1962-06-08	151	A
USGS	02398000	1962-06-09	140	A
USGS	02398000	1962-06-10	135	A
USGS	02398000	1962-06-11	133	A
USGS	02398000	1962-06-12	162	A
USGS	02398000	1962-06-13	350	A
USGS	02398000	1962-06-14	700	A
USGS	02398000	1962-06-15	350	A
USGS	02398000	1962-06-16	250	A
USGS	02398000	1962-06-17	200	A
USGS	02398000	1962-06-18	170	A
USGS	02398000	1962-06-19	160	A
USGS	02398000	1962-06-20	150	A
USGS	02398000	1962-06-21	140	A
USGS	02398000	1962-06-22	140	A
USGS	02398000	1962-06-23	130	A
USGS	02398000	1962-06-24	130	A
USGS	02398000	1962-06-25	120	A
USGS	02398000	1962-06-26	110	A
USGS	02398000	1962-06-27	140	A
USGS	02398000	1962-06-28	120	A
USGS	02398000	1962-06-29	110	A
USGS	02398000	1962-06-30	110	A
USGS	02398000	1962-07-01	100	A
USGS	02398000	1962-07-02	100	A
USGS	02398000	1962-07-03	100	A
USGS	02398000	1962-07-04	110	A
USGS	02398000	1962-07-05	127	A
USGS	02398000	1962-07-06	202	A
USGS	02398000	1962-07-07	260	A
USGS	02398000	1962-07-08	370	A
USGS	02398000	1962-07-09	225	A
USGS	02398000	1962-07-10	175	A
USGS	02398000	1962-07-11	151	A
USGS	02398000	1962-07-12	143	A
USGS	02398000	1962-07-13	136	A
USGS	02398000	1962-07-14	127	A
USGS	02398000	1962-07-15	124	A
USGS	02398000	1962-07-16	124	A
USGS	02398000	1962-07-17	119	A
USGS	02398000	1962-07-18	115	A
USGS	02398000	1962-07-19	110	A
USGS	02398000	1962-07-20	108	A
USGS	02398000	1962-07-21	106	A
USGS	02398000	1962-07-22	106	A
USGS	02398000	1962-07-23	108	A
USGS	02398000	1962-07-24	106	A
USGS	02398000	1962-07-25	108	A
USGS	02398000	1962-07-26	106	A
USGS	02398000	1962-07-27	102	A
USGS	02398000	1962-07-28	102	A
USGS	02398000	1962-07-29	106	A
USGS	02398000	1962-07-30	105	A
USGS	02398000	1962-07-31	109	A
USGS	02398000	1962-08-01	101	A
USGS	02398000	1962-08-02	98.0	A
USGS	02398000	1962-08-03	96.0	A
USGS	02398000	1962-08-04	98.0	A
USGS	02398000	1962-08-05	98.0	A
USGS	02398000	1962-08-06	108	A
USGS	02398000	1962-08-07	102	A
USGS	02398000	1962-08-08	126	A
USGS	02398000	1962-08-09	116	A
USGS	02398000	1962-08-10	99.0	A
USGS	02398000	1962-08-11	94.0	A
USGS	02398000	1962-08-12	95.0	A
USGS	02398000	1962-08-13	99.0	A
USGS	02398000	1962-08-14	96.0	A
USGS	02398000	1962-08-15	92.0	A
USGS	02398000	1962-08-16	91.0	A
USGS	02398000	1962-08-17	92.0	A
USGS	02398000	1962-08-18	88.0	A
USGS	02398000	1962-08-19	87.0	A
USGS	02398000	1962-08-20	88.0	A
USGS	02398000	1962-08-21	91.0	A
USGS	02398000	1962-08-22	99.0	A
USGS	02398000	1962-08-23	91.0	A
USGS	02398000	1962-08-24	86.0	A
USGS	02398000	1962-08-25	87.0	A
USGS	02398000	1962-08-26	84.0	A
USGS	02398000	1962-08-27	84.0	A
USGS	02398000	1962-08-28	83.0	A
USGS	02398000	1962-08-29	82.0	A
USGS	02398000	1962-08-30	80.0	A
USGS	02398000	1962-08-31	80.0	A
USGS	02398000	1962-09-01	78.0	A
USGS	02398000	1962-09-02	78.0	A
USGS	02398000	1962-09-03	77.0	A
USGS	02398000	1962-09-04	81.0	A
USGS	02398000	1962-09-05	116	A
USGS	02398000	1962-09-06	95.0	A
USGS	02398000	1962-09-07	86.0	A
USGS	02398000	1962-09-08	89.0	A
USGS	02398000	1962-09-09	86.0	A
USGS	02398000	1962-09-10	86.0	A
USGS	02398000	1962-09-11	105	A
USGS	02398000	1962-09-12	89.0	A
USGS	02398000	1962-09-13	86.0	A
USGS	02398000	1962-09-14	88.0	A
USGS	02398000	1962-09-15	88.0	A
USGS	02398000	1962-09-16	91.0	A
USGS	02398000	1962-09-17	117	A
USGS	02398000	1962-09-18	102	A
USGS	02398000	1962-09-19	91.0	A
USGS	02398000	1962-09-20	87.0	A
USGS	02398000	1962-09-21	84.0	A
USGS	02398000	1962-09-22	82.0	A
USGS	02398000	1962-09-23	82.0	A
USGS	02398000	1962-09-24	82.0	A
USGS	02398000	1962-09-25	82.0	A
USGS	02398000	1962-09-26	99.0	A
USGS	02398000	1962-09-27	162	A
USGS	02398000	1962-09-28	105	A
USGS	02398000	1962-09-29	94.0	A
USGS	02398000	1962-09-30	91.0	A
USGS	02398000	1962-10-01	88.0	A
USGS	02398000	1962-10-02	89.0	A
USGS	02398000	1962-10-03	2170	A
USGS	02398000	1962-10-04	1010	A
USGS	02398000	1962-10-05	260	A
USGS	02398000	1962-10-06	192	A
USGS	02398000	1962-10-07	170	A
USGS	02398000	1962-10-08	157	A
USGS	02398000	1962-10-09	149	A
USGS	02398000	1962-10-10	135	A
USGS	02398000	1962-10-11	126	A
USGS	02398000	1962-10-12	120	A
USGS	02398000	1962-10-13	117	A
USGS	02398000	1962-10-14	113	A
USGS	02398000	1962-10-15	110	A
USGS	02398000	1962-10-16	112	A
USGS	02398000	1962-10-17	117	A
USGS	02398000	1962-10-18	113	A
USGS	02398000	1962-10-19	110	A
USGS	02398000	1962-10-20	109	A
USGS	02398000	1962-10-21	106	A
USGS	02398000	1962-10-22	108	A
USGS	02398000	1962-10-23	105	A
USGS	02398000	1962-10-24	95.0	A
USGS	02398000	1962-10-25	91.0	A
USGS	02398000	1962-10-26	91.0	A
USGS	02398000	1962-10-27	88.0	A
USGS	02398000	1962-10-28	88.0	A
USGS	02398000	1962-10-29	89.0	A
USGS	02398000	1962-10-30	91.0	A
USGS	02398000	1962-10-31	92.0	A
USGS	02398000	1962-11-01	91.0	A
USGS	02398000	1962-11-02	91.0	A
USGS	02398000	1962-11-03	88.0	A
USGS	02398000	1962-11-04	87.0	A
USGS	02398000	1962-11-05	86.0	A
USGS	02398000	1962-11-06	86.0	A
USGS	02398000	1962-11-07	86.0	A
USGS	02398000	1962-11-08	92.0	A
USGS	02398000	1962-11-09	560	A
USGS	02398000	1962-11-10	606	A
USGS	02398000	1962-11-11	300	A
USGS	02398000	1962-11-12	260	A
USGS	02398000	1962-11-13	330	A
USGS	02398000	1962-11-14	280	A
USGS	02398000	1962-11-15	234	A
USGS	02398000	1962-11-16	208	A
USGS	02398000	1962-11-17	203	A
USGS	02398000	1962-11-18	1150	A
USGS	02398000	1962-11-19	684	A
USGS	02398000	1962-11-20	463	A
USGS	02398000	1962-11-21	430	A
USGS	02398000	1962-11-22	420	A
USGS	02398000	1962-11-23	340	A
USGS	02398000	1962-11-24	300	A
USGS	02398000	1962-11-25	270	A
USGS	02398000	1962-11-26	250	A
USGS	02398000	1962-11-27	226	A
USGS	02398000	1962-11-28	208	A
USGS	02398000	1962-11-29	203	A
USGS	02398000	1962-11-30	192	A
USGS	02398000	1962-12-01	181	A
USGS	02398000	1962-12-02	175	A
USGS	02398000	1962-12-03	170	A
USGS	02398000	1962-12-04	167	A
USGS	02398000	1962-12-05	165	A
USGS	02398000	1962-12-06	168	A
USGS	02398000	1962-12-07	160	A
USGS	02398000	1962-12-08	159	A
USGS	02398000	1962-12-09	154	A
USGS	02398000	1962-12-10	152	A
USGS	02398000	1962-12-11	148	A
USGS	02398000	1962-12-12	143	A
USGS	02398000	1962-12-13	136	A
USGS	02398000	1962-12-14	138	A
USGS	02398000	1962-12-15	136	A
USGS	02398000	1962-12-16	136	A
USGS	02398000	1962-12-17	136	A
USGS	02398000	1962-12-18	133	A
USGS	02398000	1962-12-19	129	A
USGS	02398000	1962-12-20	127	A
USGS	02398000	1962-12-21	129	A
USGS	02398000	1962-12-22	156	A
USGS	02398000	1962-12-23	156	A
USGS	02398000	1962-12-24	149	A
USGS	02398000	1962-12-25	217	A
USGS	02398000	1962-12-26	320	A
USGS	02398000	1962-12-27	290	A
USGS	02398000	1962-12-28	250	A
USGS	02398000	1962-12-29	501	A
USGS	02398000	1962-12-30	708	A
USGS	02398000	1962-12-31	485	A
USGS	02398000	1963-01-01	390	A
USGS	02398000	1963-01-02	330	A
USGS	02398000	1963-01-03	290	A
USGS	02398000	1963-01-04	260	A
USGS	02398000	1963-01-05	234	A
USGS	02398000	1963-01-06	219	A
USGS	02398000	1963-01-07	207	A
USGS	02398000	1963-01-08	198	A
USGS	02398000	1963-01-09	186	A
USGS	02398000	1963-01-10	180	A
USGS	02398000	1963-01-11	221	A
USGS	02398000	1963-01-12	612	A
USGS	02398000	1963-01-13	463	A
USGS	02398000	1963-01-14	390	A
USGS	02398000	1963-01-15	330	A
USGS	02398000	1963-01-16	300	A
USGS	02398000	1963-01-17	280	A
USGS	02398000	1963-01-18	280	A
USGS	02398000	1963-01-19	514	A
USGS	02398000	1963-01-20	1970	A
USGS	02398000	1963-01-21	984	A
USGS	02398000	1963-01-22	684	A
USGS	02398000	1963-01-23	588	A
USGS	02398000	1963-01-24	564	A
USGS	02398000	1963-01-25	441	A
USGS	02398000	1963-01-26	420	A
USGS	02398000	1963-01-27	474	A
USGS	02398000	1963-01-28	390	A
USGS	02398000	1963-01-29	340	A
USGS	02398000	1963-01-30	390	A
USGS	02398000	1963-01-31	529	A
USGS	02398000	1963-02-01	485	A
USGS	02398000	1963-02-02	529	A
USGS	02398000	1963-02-03	1390	A
USGS	02398000	1963-02-04	900	A
USGS	02398000	1963-02-05	708	A
USGS	02398000	1963-02-06	588	A
USGS	02398000	1963-02-07	507	A
USGS	02398000	1963-02-08	441	A
USGS	02398000	1963-02-09	380	A
USGS	02398000	1963-02-10	340	A
USGS	02398000	1963-02-11	330	A
USGS	02398000	1963-02-12	330	A
USGS	02398000	1963-02-13	300	A
USGS	02398000	1963-02-14	280	A
USGS	02398000	1963-02-15	260	A
USGS	02398000	1963-02-16	236	A
USGS	02398000	1963-02-17	226	A
USGS	02398000	1963-02-18	223	A
USGS	02398000	1963-02-19	400	A
USGS	02398000	1963-02-20	452	A
USGS	02398000	1963-02-21	370	A
USGS	02398000	1963-02-22	320	A
USGS	02398000	1963-02-23	300	A
USGS	02398000	1963-02-24	290	A
USGS	02398000	1963-02-25	280	A
USGS	02398000	1963-02-26	260	A
USGS	02398000	1963-02-27	244	A
USGS	02398000	1963-02-28	230	A
USGS	02398000	1963-03-01	270	A
USGS	02398000	1963-03-02	400	A
USGS	02398000	1963-03-03	320	A
USGS	02398000	1963-03-04	300	A
USGS	02398000	1963-03-05	708	A
USGS	02398000	1963-03-06	5560	A
USGS	02398000	1963-03-07	2390	A
USGS	02398000	1963-03-08	1100	A
USGS	02398000	1963-03-09	804	A
USGS	02398000	1963-03-10	684	A
USGS	02398000	1963-03-11	684	A
USGS	02398000	1963-03-12	1630	A
USGS	02398000	1963-03-13	3200	A
USGS	02398000	1963-03-14	1450	A
USGS	02398000	1963-03-15	956	A
USGS	02398000	1963-03-16	804	A
USGS	02398000	1963-03-17	1180	A
USGS	02398000	1963-03-18	956	A
USGS	02398000	1963-03-19	780	A
USGS	02398000	1963-03-20	1240	A
USGS	02398000	1963-03-21	828	A
USGS	02398000	1963-03-22	660	A
USGS	02398000	1963-03-23	564	A
USGS	02398000	1963-03-24	507	A
USGS	02398000	1963-03-25	452	A
USGS	02398000	1963-03-26	474	A
USGS	02398000	1963-03-27	452	A
USGS	02398000	1963-03-28	390	A
USGS	02398000	1963-03-29	360	A
USGS	02398000	1963-03-30	330	A
USGS	02398000	1963-03-31	310	A
USGS	02398000	1963-04-01	300	A
USGS	02398000	1963-04-02	280	A
USGS	02398000	1963-04-03	260	A
USGS	02398000	1963-04-04	250	A
USGS	02398000	1963-04-05	240	A
USGS	02398000	1963-04-06	260	A
USGS	02398000	1963-04-07	390	A
USGS	02398000	1963-04-08	340	A
USGS	02398000	1963-04-09	300	A
USGS	02398000	1963-04-10	280	A
USGS	02398000	1963-04-11	260	A
USGS	02398000	1963-04-12	240	A
USGS	02398000	1963-04-13	225	A
USGS	02398000	1963-04-14	216	A
USGS	02398000	1963-04-15	207	A
USGS	02398000	1963-04-16	199	A
USGS	02398000	1963-04-17	194	A
USGS	02398000	1963-04-18	191	A
USGS	02398000	1963-04-19	183	A
USGS	02398000	1963-04-20	183	A
USGS	02398000	1963-04-21	175	A
USGS	02398000	1963-04-22	173	A
USGS	02398000	1963-04-23	167	A
USGS	02398000	1963-04-24	160	A
USGS	02398000	1963-04-25	157	A
USGS	02398000	1963-04-26	157	A
USGS	02398000	1963-04-27	154	A
USGS	02398000	1963-04-28	262	A
USGS	02398000	1963-04-29	2180	A
USGS	02398000	1963-04-30	9960	A
USGS	02398000	1963-05-01	3900	A
USGS	02398000	1963-05-02	1240	A
USGS	02398000	1963-05-03	852	A
USGS	02398000	1963-05-04	684	A
USGS	02398000	1963-05-05	564	A
USGS	02398000	1963-05-06	474	A
USGS	02398000	1963-05-07	410	A
USGS	02398000	1963-05-08	360	A
USGS	02398000	1963-05-09	320	A
USGS	02398000	1963-05-10	290	A
USGS	02398000	1963-05-11	270	A
USGS	02398000	1963-05-12	250	A
USGS	02398000	1963-05-13	240	A
USGS	02398000	1963-05-14	350	A
USGS	02398000	1963-05-15	260	A
USGS	02398000	1963-05-16	230	A
USGS	02398000	1963-05-17	217	A
USGS	02398000	1963-05-18	310	A
USGS	02398000	1963-05-19	228	A
USGS	02398000	1963-05-20	207	A
USGS	02398000	1963-05-21	198	A
USGS	02398000	1963-05-22	186	A
USGS	02398000	1963-05-23	178	A
USGS	02398000	1963-05-24	172	A
USGS	02398000	1963-05-25	175	A
USGS	02398000	1963-05-26	310	A
USGS	02398000	1963-05-27	430	A
USGS	02398000	1963-05-28	612	A
USGS	02398000	1963-05-29	452	A
USGS	02398000	1963-05-30	330	A
USGS	02398000	1963-05-31	280	A
USGS	02398000	1963-06-01	236	A
USGS	02398000	1963-06-02	212	A
USGS	02398000	1963-06-03	198	A
USGS	02398000	1963-06-04	186	A
USGS	02398000	1963-06-05	181	A
USGS	02398000	1963-06-06	173	A
USGS	02398000	1963-06-07	168	A
USGS	02398000	1963-06-08	178	A
USGS	02398000	1963-06-09	176	A
USGS	02398000	1963-06-10	160	A
